Test,Output,Nominal,Spec,Weight,Pass/Fail
yg9bq_DDPUF_128_mc_1,E35_iter27,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter28,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter29,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter30,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter31,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter32,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter33,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter34,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter35,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter36,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter37,800.5e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter38,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter39,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter40,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter41,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter42,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter43,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter44,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter45,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter46,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter47,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter48,800e-3,,,
yg9bq_DDPUF_128_mc_1,E35_iter49,800e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter0,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter1,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter2,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter3,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter4,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter5,800e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter6,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter7,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter8,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter9,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter10,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter11,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter12,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter13,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter14,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter15,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter16,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter17,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter18,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter19,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter20,800e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter21,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter22,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter23,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter24,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter25,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter26,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter27,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter28,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter29,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter30,800e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter31,800e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter32,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter33,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter34,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter35,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter36,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter37,800.5e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter38,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter39,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter40,800.5e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter41,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter42,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter43,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter44,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter45,800e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter46,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter47,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter48,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E36_iter49,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E37_iter0,265.2e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter1,-213.1e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter2,229e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter3,134e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter4,210.7e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter5,261.5e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter6,-393.2e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter7,-142.9e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter8,-168e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter9,-193.4e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter10,-125.9e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter11,-329e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter12,369.5e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter13,159.1e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter14,-305.4e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter15,-137.6e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter16,-37.44e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter17,-178e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter18,-581.4e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter19,-259.5e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter20,186.6e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter21,-3.469e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter22,91.53e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter23,236.1e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter24,-114.6e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter25,363.3e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter26,54.95e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter27,-107.4e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter28,423.6e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter29,-62.94e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter30,23.25e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter31,-201.1e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter32,47.2e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter33,181.5e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter34,-59.52e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter35,-216.5e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter36,158.6e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter37,-338.2e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter38,-125.1e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter39,-182.3e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter40,573.9e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter41,-362.1e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter42,56.82e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter43,-63e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter44,-281.3e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter45,66e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter46,-141.9e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter47,6.425e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter48,245.3e-6,,,
yg9bq_DDPUF_128_mc_1,E37_iter49,131e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter0,-309.9e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter1,503.6e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter2,24.95e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter3,-135.3e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter4,-488.2e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter5,155.9e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter6,-60.02e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter7,193e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter8,-90.17e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter9,40.9e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter10,-186.2e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter11,-28.07e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter12,-510.6e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter13,-245.3e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter14,-320.8e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter15,8.422e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter16,-58.18e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter17,218.4e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter18,177.5e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter19,-35.66e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter20,302.8e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter21,-170.6e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter22,-215e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter23,-241.1e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter24,446e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter25,75.03e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter26,-261.9e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter27,-137.2e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter28,164.3e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter29,406.5e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter30,-338.5e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter31,441.7e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter32,-162.9e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter33,-134.2e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter34,-30.31e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter35,300.5e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter36,-15.42e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter37,-90.56e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter38,122.6e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter39,79.57e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter40,-14.11e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter41,-342e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter42,192.3e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter43,-30.34e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter44,-120.5e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter45,-228.5e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter46,310e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter47,-70.15e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter48,206.3e-6,,,
yg9bq_DDPUF_128_mc_1,E38_iter49,-120.7e-6,,,
yg9bq_DDPUF_128_mc_1,E39_iter0,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter1,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter2,800.5e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter3,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter4,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter5,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter6,800e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter7,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter8,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter9,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter10,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter11,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter12,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter13,800e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter14,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter15,800e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter16,800e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter17,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter18,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter19,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter20,799.3e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter21,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter22,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter23,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter24,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter25,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter26,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter27,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter28,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter29,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter30,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter31,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter32,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter33,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter34,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter35,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter36,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter37,800e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter38,800e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter39,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter40,799.4e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter41,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter42,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter43,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter44,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter45,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter46,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter47,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter48,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E39_iter49,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter0,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter1,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter2,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter3,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter4,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter5,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter6,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter7,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter8,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter9,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter10,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter11,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter12,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter13,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter14,799.3e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter15,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter16,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter17,800.6e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter18,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter19,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter20,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter21,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter22,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter23,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter24,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter25,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter26,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter27,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter28,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter29,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter30,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter31,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter32,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter33,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter34,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter35,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter36,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter37,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter38,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter39,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter40,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter41,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter42,800e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter43,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter44,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter45,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter46,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter47,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter48,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E40_iter49,799.4e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter0,799.4e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter1,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter2,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter3,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter4,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter5,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter6,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter7,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter8,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter9,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter10,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter11,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter12,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter13,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter14,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter15,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter16,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter17,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter18,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter19,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter20,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter21,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter22,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter23,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter24,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter25,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter26,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter27,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter28,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter29,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter30,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter31,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter32,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter33,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter34,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter35,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter36,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter37,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter38,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter39,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter40,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter41,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter42,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter43,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter44,800e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter45,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter46,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter47,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter48,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E41_iter49,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E42_iter0,-86.75e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter1,34.95e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter2,76.67e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter3,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E42_iter4,-428.3e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter5,13.45e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter6,-58.24e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter7,68.77e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter8,1.601e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter9,-2.164e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter10,86.7e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter11,-160.1e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter12,-20.72e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter13,-185.9e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter14,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E42_iter15,-282.2e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter16,62.25e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter17,-71.19e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter18,75.72e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter19,144.5e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter20,-196.9e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter21,487.6e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter22,32.67e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter23,-94.18e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter24,-114.2e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter25,-136e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter26,-177.8e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter27,-172.3e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter28,206.6e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter29,299.1e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter30,230.5e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter31,350.6e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter32,-367.8e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter33,76.59e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter34,-105.9e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter35,-383.3e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter36,114.4e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter37,110.2e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter38,-281.1e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter39,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E42_iter40,-273.8e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter41,-441e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter42,321.1e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter43,52.69e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter44,-131.4e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter45,-80.18e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter46,-499.4e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter47,223.4e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter48,329e-6,,,
yg9bq_DDPUF_128_mc_1,E42_iter49,532.1e-6,,,
yg9bq_DDPUF_128_mc_1,E43_iter0,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter1,800e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter2,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter3,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter4,800e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter5,800e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter6,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter7,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter8,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter9,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter10,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter11,800e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter12,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter13,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E43_iter14,800.1e-3,,,
